'Time and date','Fc5.','Fc3.','Fc1.','Fcz.','Fc2.','Fc4.','Fc6.','C5..','C3..','C1..','Cz..','C2..','C4..','C6..','Cp5.','Cp3.','Cp1.','Cpz.','Cp2.','Cp4.','Cp6.','Fp1.','Fpz.','Fp2.','Af7.','Af3.','Afz.','Af4.','Af8.','F7..','F5..','F3..','F1..','Fz..','F2..','F4..','F6..','F8..','Ft7.','Ft8.','T7..','T8..','T9..','T10.','Tp7.','Tp8.','P7..','P5..','P3..','P1..','Pz..','P2..','P4..','P6..','P8..','Po7.','Po3.','Poz.','Po4.','Po8.','O1..','Oz..','O2..','Iz..','EDF Annotations'
'[16:17:00.238 12/08/2009]',-17.000,-11.000,-16.000,-10.000,-13.000,-16.000,-19.000,-19.000,-16.000,-13.000,-14.000,-14.000,-22.000,-17.000,-10.000,-24.000,-22.000,-22.000,-22.000,-24.000,-19.000,-93.000,-87.000,-87.000,-81.000,-41.000,-36.000,-44.000,-64.000,-42.000,-36.000,-20.000,-21.000,-21.000,-22.000,-22.000,-27.000,-25.000,-25.000,-10.000,-25.000,-20.000,-19.000,-16.000,-20.000,-13.000,-20.000,-20.000,-16.000,-19.000,-14.000,-16.000,-16.000,-17.000,-14.000,-19.000,-15.000,-15.000,-17.000,-15.000,-13.000,-13.000,-10.000,-7.000,0.000
'[16:17:00.244 12/08/2009]',-20.000,-14.000,-19.000,-14.000,-16.000,-20.000,-22.000,-23.000,-19.000,-17.000,-17.000,-16.000,-26.000,-21.000,-13.000,-27.000,-25.000,-25.000,-24.000,-27.000,-24.000,-97.000,-91.000,-95.000,-83.000,-44.000,-39.000,-48.000,-66.000,-45.000,-37.000,-22.000,-23.000,-21.000,-23.000,-24.000,-34.000,-31.000,-26.000,-13.000,-25.000,-22.000,-23.000,-18.000,-25.000,-20.000,-23.000,-21.000,-16.000,-18.000,-15.000,-16.000,-18.000,-19.000,-18.000,-20.000,-15.000,-16.000,-17.000,-17.000,-14.000,-14.000,-10.000,-21.000,0.000
'[16:17:00.250 12/08/2009]',-15.000,-7.000,-13.000,-10.000,-12.000,-15.000,-20.000,-17.000,-14.000,-11.000,-13.000,-11.000,-19.000,-8.000,-11.000,-22.000,-20.000,-20.000,-19.000,-21.000,-20.000,-94.000,-87.000,-92.000,-78.000,-38.000,-33.000,-42.000,-65.000,-39.000,-30.000,-15.000,-16.000,-15.000,-18.000,-18.000,-28.000,-35.000,-19.000,-24.000,-20.000,-25.000,-16.000,-18.000,-20.000,-16.000,-14.000,-14.000,-11.000,-12.000,-9.000,-10.000,-13.000,-14.000,-12.000,-13.000,-8.000,-11.000,-12.000,-12.000,-6.000,-8.000,-5.000,-2.000,0.000
'[16:17:00.256 12/08/2009]',-11.000,-6.000,-13.000,-9.000,-12.000,-16.000,-20.000,-16.000,-13.000,-11.000,-14.000,-14.000,-23.000,-17.000,-12.000,-22.000,-20.000,-21.000,-23.000,-24.000,-22.000,-92.000,-87.000,-89.000,-78.000,-40.000,-35.000,-45.000,-63.000,-40.000,-33.000,-19.000,-21.000,-21.000,-23.000,-24.000,-29.000,-31.000,-22.000,-5.000,-23.000,-9.000,-22.000,-15.000,-19.000,-16.000,-18.000,-19.000,-16.000,-17.000,-15.000,-17.000,-18.000,-18.000,-15.000,-17.000,-11.000,-16.000,-17.000,-17.000,-11.000,-13.000,-12.000,-13.000,0.000
'[16:17:00.263 12/08/2009]',-19.000,-15.000,-22.000,-17.000,-20.000,-25.000,-24.000,-23.000,-22.000,-17.000,-21.000,-21.000,-31.000,-30.000,-16.000,-26.000,-27.000,-26.000,-28.000,-29.000,-26.000,-96.000,-91.000,-93.000,-83.000,-45.000,-40.000,-48.000,-70.000,-46.000,-38.000,-25.000,-26.000,-25.000,-27.000,-27.000,-31.000,-32.000,-28.000,-6.000,-28.000,-19.000,-22.000,-14.000,-26.000,-19.000,-22.000,-21.000,-19.000,-19.000,-16.000,-18.000,-19.000,-19.000,-18.000,-18.000,-13.000,-17.000,-18.000,-18.000,-16.000,-15.000,-15.000,-23.000,0.000
'[16:17:00.269 12/08/2009]',-22.000,-16.000,-22.000,-18.000,-19.000,-21.000,-20.000,-23.000,-23.000,-17.000,-21.000,-19.000,-27.000,-20.000,-14.000,-25.000,-26.000,-25.000,-25.000,-26.000,-26.000,-99.000,-90.000,-92.000,-83.000,-45.000,-41.000,-49.000,-68.000,-46.000,-39.000,-25.000,-26.000,-25.000,-26.000,-27.000,-34.000,-34.000,-26.000,-4.000,-23.000,-20.000,-31.000,-16.000,-21.000,-20.000,-18.000,-19.000,-18.000,-19.000,-15.000,-17.000,-17.000,-16.000,-15.000,-13.000,-10.000,-16.000,-17.000,-17.000,-11.000,-14.000,-12.000,-7.000,0.000
'[16:17:00.275 12/08/2009]',-22.000,-17.000,-22.000,-18.000,-19.000,-21.000,-20.000,-24.000,-23.000,-18.000,-22.000,-20.000,-27.000,-20.000,-15.000,-26.000,-27.000,-26.000,-26.000,-26.000,-27.000,-100.000,-91.000,-97.000,-85.000,-47.000,-41.000,-48.000,-66.000,-49.000,-42.000,-27.000,-29.000,-26.000,-27.000,-27.000,-34.000,-31.000,-28.000,-7.000,-29.000,-20.000,-18.000,-17.000,-25.000,-20.000,-20.000,-22.000,-20.000,-22.000,-19.000,-20.000,-20.000,-21.000,-19.000,-19.000,-13.000,-19.000,-21.000,-21.000,-15.000,-19.000,-17.000,-23.000,0.000
'[16:17:00.281 12/08/2009]',-24.000,-19.000,-25.000,-19.000,-21.000,-23.000,-21.000,-26.000,-26.000,-20.000,-24.000,-22.000,-29.000,-23.000,-16.000,-29.000,-29.000,-28.000,-30.000,-29.000,-30.000,-99.000,-92.000,-93.000,-85.000,-46.000,-42.000,-50.000,-68.000,-49.000,-43.000,-28.000,-29.000,-26.000,-28.000,-28.000,-32.000,-35.000,-27.000,-15.000,-29.000,-22.000,-14.000,-15.000,-29.000,-21.000,-22.000,-23.000,-20.000,-24.000,-20.000,-21.000,-22.000,-22.000,-18.000,-22.000,-14.000,-20.000,-21.000,-19.000,-16.000,-20.000,-17.000,-19.000,0.000
'[16:17:00.288 12/08/2009]',-21.000,-16.000,-22.000,-17.000,-20.000,-24.000,-24.000,-22.000,-23.000,-17.000,-21.000,-22.000,-30.000,-25.000,-14.000,-28.000,-27.000,-26.000,-29.000,-30.000,-29.000,-94.000,-89.000,-89.000,-80.000,-45.000,-41.000,-51.000,-66.000,-46.000,-39.000,-25.000,-25.000,-24.000,-27.000,-27.000,-36.000,-35.000,-25.000,-11.000,-26.000,-21.000,-19.000,-15.000,-21.000,-23.000,-18.000,-20.000,-18.000,-21.000,-18.000,-20.000,-22.000,-21.000,-19.000,-17.000,-12.000,-18.000,-21.000,-20.000,-13.000,-18.000,-15.000,-8.000,0.000
'[16:17:00.294 12/08/2009]',-19.000,-14.000,-20.000,-17.000,-20.000,-24.000,-25.000,-21.000,-21.000,-15.000,-20.000,-20.000,-30.000,-25.000,-17.000,-28.000,-25.000,-25.000,-27.000,-28.000,-28.000,-92.000,-87.000,-90.000,-78.000,-44.000,-40.000,-49.000,-67.000,-44.000,-38.000,-24.000,-25.000,-25.000,-25.000,-26.000,-35.000,-33.000,-24.000,-10.000,-23.000,-18.000,-18.000,-14.000,-22.000,-20.000,-16.000,-16.000,-15.000,-18.000,-16.000,-17.000,-19.000,-18.000,-17.000,-14.000,-10.000,-15.000,-17.000,-16.000,-11.000,-16.000,-13.000,-19.000,0.000
'[16:17:00.300 12/08/2009]',-18.000,-15.000,-22.000,-18.000,-20.000,-22.000,-22.000,-18.000,-20.000,-15.000,-20.000,-19.000,-27.000,-21.000,-15.000,-27.000,-24.000,-24.000,-24.000,-25.000,-25.000,-93.000,-88.000,-88.000,-78.000,-44.000,-41.000,-48.000,-70.000,-43.000,-37.000,-24.000,-26.000,-25.000,-26.000,-27.000,-30.000,-35.000,-21.000,-13.000,-19.000,-16.000,-20.000,-13.000,-18.000,-18.000,-14.000,-13.000,-13.000,-15.000,-12.000,-14.000,-16.000,-14.000,-14.000,-13.000,-7.000,-12.000,-13.000,-11.000,-8.000,-12.000,-6.000,-1.000,0.000
'[16:17:00.306 12/08/2009]',-17.000,-14.000,-22.000,-18.000,-20.000,-20.000,-20.000,-19.000,-19.000,-14.000,-19.000,-18.000,-26.000,-20.000,-14.000,-25.000,-22.000,-23.000,-22.000,-23.000,-23.000,-94.000,-87.000,-90.000,-81.000,-43.000,-41.000,-50.000,-69.000,-46.000,-39.000,-25.000,-26.000,-24.000,-26.000,-27.000,-29.000,-33.000,-27.000,-15.000,-26.000,-14.000,-22.000,-12.000,-21.000,-17.000,-18.000,-15.000,-13.000,-15.000,-11.000,-14.000,-16.000,-14.000,-14.000,-15.000,-8.000,-12.000,-14.000,-14.000,-9.000,-12.000,-8.000,-9.000,0.000
'[16:17:00.313 12/08/2009]',-19.000,-15.000,-21.000,-17.000,-18.000,-20.000,-20.000,-21.000,-19.000,-14.000,-17.000,-16.000,-25.000,-20.000,-15.000,-24.000,-21.000,-21.000,-22.000,-23.000,-23.000,-93.000,-84.000,-88.000,-78.000,-42.000,-39.000,-49.000,-64.000,-45.000,-37.000,-22.000,-23.000,-21.000,-24.000,-24.000,-31.000,-34.000,-26.000,-8.000,-25.000,-16.000,-16.000,-12.000,-23.000,-17.000,-16.000,-14.000,-11.000,-13.000,-10.000,-12.000,-15.000,-13.000,-13.000,-12.000,-6.000,-10.000,-12.000,-14.000,-11.000,-12.000,-9.000,-16.000,0.000
'[16:17:00.319 12/08/2009]',-15.000,-11.000,-16.000,-12.000,-13.000,-15.000,-17.000,-17.000,-15.000,-11.000,-13.000,-13.000,-23.000,-17.000,-12.000,-21.000,-18.000,-19.000,-20.000,-21.000,-22.000,-88.000,-82.000,-87.000,-73.000,-39.000,-36.000,-44.000,-63.000,-42.000,-34.000,-19.000,-20.000,-18.000,-20.000,-21.000,-28.000,-37.000,-23.000,-9.000,-22.000,-15.000,-18.000,-12.000,-15.000,-16.000,-15.000,-13.000,-12.000,-14.000,-11.000,-12.000,-15.000,-13.000,-12.000,-12.000,-7.000,-11.000,-12.000,-13.000,-11.000,-12.000,-7.000,-2.000,0.000
'[16:17:00.325 12/08/2009]',-17.000,-12.000,-16.000,-11.000,-13.000,-16.000,-18.000,-19.000,-17.000,-12.000,-14.000,-13.000,-23.000,-18.000,-15.000,-22.000,-20.000,-20.000,-21.000,-22.000,-22.000,-90.000,-84.000,-86.000,-77.000,-42.000,-38.000,-44.000,-66.000,-45.000,-36.000,-21.000,-22.000,-20.000,-22.000,-22.000,-26.000,-29.000,-27.000,-12.000,-25.000,-14.000,-21.000,-14.000,-19.000,-16.000,-19.000,-16.000,-14.000,-16.000,-14.000,-12.000,-15.000,-14.000,-13.000,-14.000,-9.000,-11.000,-12.000,-12.000,-11.000,-12.000,-8.000,-18.000,0.000
'[16:17:00.331 12/08/2009]',-19.000,-12.000,-17.000,-11.000,-13.000,-12.000,-16.000,-18.000,-16.000,-13.000,-13.000,-10.000,-17.000,-3.000,-15.000,-21.000,-19.000,-19.000,-18.000,-18.000,-17.000,-88.000,-82.000,-84.000,-73.000,-38.000,-35.000,-42.000,-63.000,-41.000,-33.000,-18.000,-19.000,-17.000,-18.000,-18.000,-26.000,-27.000,-22.000,-29.000,-19.000,-17.000,-20.000,-14.000,-19.000,-13.000,-15.000,-11.000,-9.000,-12.000,-9.000,-7.000,-10.000,-8.000,-7.000,-8.000,-3.000,-7.000,-7.000,-6.000,-4.000,-5.000,-3.000,-7.000,0.000
'[16:17:00.338 12/08/2009]',-12.000,-8.000,-15.000,-10.000,-13.000,-12.000,-15.000,-14.000,-14.000,-12.000,-13.000,-11.000,-19.000,-10.000,-14.000,-19.000,-18.000,-19.000,-18.000,-20.000,-19.000,-82.000,-79.000,-80.000,-70.000,-36.000,-35.000,-44.000,-59.000,-37.000,-31.000,-19.000,-20.000,-20.000,-23.000,-24.000,-34.000,-30.000,-20.000,3.000,-17.000,-3.000,-23.000,-11.000,-15.000,-11.000,-17.000,-14.000,-13.000,-15.000,-12.000,-13.000,-15.000,-12.000,-8.000,-11.000,-6.000,-11.000,-12.000,-9.000,-7.000,-8.000,-7.000,-4.000,0.000
'[16:17:00.344 12/08/2009]',-16.000,-14.000,-20.000,-18.000,-20.000,-24.000,-27.000,-20.000,-19.000,-17.000,-19.000,-19.000,-29.000,-25.000,-17.000,-23.000,-23.000,-23.000,-23.000,-24.000,-22.000,-87.000,-83.000,-82.000,-76.000,-41.000,-39.000,-47.000,-61.000,-42.000,-36.000,-22.000,-23.000,-23.000,-27.000,-27.000,-40.000,-34.000,-23.000,-7.000,-19.000,-7.000,-20.000,-13.000,-19.000,-11.000,-18.000,-15.000,-13.000,-14.000,-11.000,-11.000,-13.000,-10.000,-7.000,-12.000,-6.000,-9.000,-10.000,-8.000,-8.000,-7.000,-8.000,-21.000,0.000
'[16:17:00.350 12/08/2009]',-14.000,-10.000,-13.000,-13.000,-15.000,-17.000,-21.000,-16.000,-14.000,-10.000,-13.000,-11.000,-21.000,-13.000,-15.000,-19.000,-17.000,-16.000,-17.000,-19.000,-18.000,-84.000,-81.000,-84.000,-73.000,-37.000,-35.000,-45.000,-66.000,-39.000,-33.000,-17.000,-17.000,-19.000,-21.000,-22.000,-41.000,-36.000,-20.000,-12.000,-17.000,-12.000,-12.000,-15.000,-14.000,-10.000,-14.000,-11.000,-7.000,-11.000,-7.000,-6.000,-9.000,-8.000,-8.000,-8.000,-3.000,-6.000,-7.000,-6.000,-5.000,-3.000,-3.000,-3.000,0.000
'[16:17:00.356 12/08/2009]',-12.000,-9.000,-12.000,-11.000,-13.000,-16.000,-19.000,-17.000,-14.000,-9.000,-12.000,-11.000,-21.000,-15.000,-17.000,-18.000,-17.000,-17.000,-18.000,-20.000,-19.000,-84.000,-83.000,-87.000,-74.000,-40.000,-37.000,-45.000,-72.000,-40.000,-37.000,-20.000,-21.000,-20.000,-22.000,-24.000,-38.000,-42.000,-23.000,-12.000,-21.000,-13.000,-15.000,-13.000,-15.000,-12.000,-18.000,-14.000,-11.000,-15.000,-11.000,-10.000,-12.000,-10.000,-9.000,-12.000,-6.000,-10.000,-9.000,-6.000,-8.000,-5.000,-4.000,-8.000,0.000
'[16:17:00.363 12/08/2009]',-16.000,-12.000,-16.000,-14.000,-16.000,-19.000,-21.000,-18.000,-18.000,-13.000,-15.000,-13.000,-23.000,-17.000,-16.000,-20.000,-20.000,-19.000,-19.000,-21.000,-18.000,-86.000,-83.000,-85.000,-74.000,-41.000,-37.000,-45.000,-63.000,-42.000,-38.000,-20.000,-21.000,-20.000,-23.000,-24.000,-38.000,-36.000,-22.000,-12.000,-20.000,-12.000,-23.000,-12.000,-21.000,-9.000,-17.000,-14.000,-10.000,-14.000,-9.000,-9.000,-10.000,-8.000,-7.000,-10.000,-5.000,-8.000,-8.000,-5.000,-7.000,-4.000,-3.000,-14.000,0.000
'[16:17:00.369 12/08/2009]',-14.000,-11.000,-15.000,-13.000,-14.000,-16.000,-16.000,-16.000,-16.000,-12.000,-13.000,-12.000,-21.000,-14.000,-12.000,-19.000,-18.000,-18.000,-17.000,-19.000,-17.000,-82.000,-78.000,-81.000,-69.000,-38.000,-33.000,-41.000,-53.000,-39.000,-34.000,-18.000,-19.000,-19.000,-21.000,-21.000,-37.000,-28.000,-19.000,-6.000,-16.000,-11.000,-21.000,-9.000,-13.000,-9.000,-14.000,-12.000,-8.000,-13.000,-9.000,-8.000,-10.000,-9.000,-6.000,-4.000,-3.000,-8.000,-8.000,-6.000,-2.000,-3.000,2.000,3.000,0.000
'[16:17:00.375 12/08/2009]',-13.000,-12.000,-17.000,-14.000,-15.000,-17.000,-16.000,-16.000,-18.000,-14.000,-16.000,-15.000,-23.000,-15.000,-11.000,-21.000,-20.000,-21.000,-20.000,-22.000,-18.000,-82.000,-78.000,-81.000,-71.000,-42.000,-36.000,-41.000,-60.000,-41.000,-39.000,-22.000,-24.000,-23.000,-24.000,-25.000,-40.000,-34.000,-23.000,-11.000,-18.000,-17.000,-19.000,-14.000,-16.000,-13.000,-18.000,-16.000,-13.000,-17.000,-14.000,-14.000,-15.000,-13.000,-12.000,-12.000,-8.000,-14.000,-14.000,-13.000,-9.000,-11.000,-8.000,-20.000,0.000
'[16:17:00.381 12/08/2009]',-19.000,-16.000,-22.000,-19.000,-19.000,-22.000,-23.000,-21.000,-23.000,-18.000,-20.000,-19.000,-28.000,-20.000,-16.000,-23.000,-24.000,-25.000,-25.000,-27.000,-23.000,-86.000,-82.000,-84.000,-75.000,-44.000,-39.000,-46.000,-67.000,-42.000,-42.000,-23.000,-24.000,-23.000,-25.000,-26.000,-37.000,-32.000,-25.000,-9.000,-21.000,-17.000,-14.000,-14.000,-18.000,-10.000,-19.000,-16.000,-11.000,-15.000,-12.000,-12.000,-15.000,-14.000,-12.000,-10.000,-6.000,-10.000,-11.000,-11.000,-6.000,-7.000,-6.000,-10.000,0.000
'[16:17:00.388 12/08/2009]',-14.000,-9.000,-13.000,-11.000,-11.000,-15.000,-18.000,-15.000,-14.000,-8.000,-11.000,-11.000,-21.000,-13.000,-12.000,-17.000,-17.000,-17.000,-17.000,-19.000,-18.000,-81.000,-78.000,-82.000,-71.000,-38.000,-35.000,-42.000,-64.000,-39.000,-35.000,-18.000,-18.000,-18.000,-19.000,-20.000,-34.000,-31.000,-21.000,-11.000,-17.000,-10.000,-17.000,-12.000,-9.000,-6.000,-14.000,-13.000,-8.000,-11.000,-8.000,-9.000,-10.000,-10.000,-8.000,-6.000,-4.000,-7.000,-9.000,-8.000,-1.000,-5.000,-2.000,0.000,0.000
'[16:17:00.394 12/08/2009]',-16.000,-10.000,-14.000,-11.000,-12.000,-15.000,-16.000,-18.000,-16.000,-10.000,-12.000,-12.000,-21.000,-14.000,-14.000,-19.000,-18.000,-18.000,-18.000,-20.000,-21.000,-82.000,-78.000,-81.000,-73.000,-41.000,-37.000,-44.000,-69.000,-42.000,-37.000,-20.000,-21.000,-20.000,-21.000,-22.000,-44.000,-32.000,-24.000,-6.000,-19.000,-14.000,-24.000,-14.000,-18.000,-9.000,-16.000,-14.000,-9.000,-10.000,-8.000,-8.000,-10.000,-9.000,-11.000,-10.000,-5.000,-6.000,-8.000,-7.000,-2.000,-3.000,-2.000,-14.000,0.000
'[16:17:00.400 12/08/2009]',-15.000,-9.000,-12.000,-10.000,-10.000,-14.000,-15.000,-17.000,-15.000,-8.000,-9.000,-10.000,-19.000,-13.000,-12.000,-17.000,-15.000,-15.000,-15.000,-17.000,-19.000,-81.000,-78.000,-79.000,-69.000,-37.000,-34.000,-44.000,-62.000,-39.000,-32.000,-17.000,-19.000,-18.000,-20.000,-20.000,-50.000,-32.000,-22.000,-4.000,-18.000,-15.000,-16.000,-13.000,-16.000,-7.000,-14.000,-11.000,-6.000,-6.000,-4.000,-4.000,-7.000,-7.000,-7.000,-6.000,-2.000,-3.000,-4.000,-3.000,3.000,2.000,4.000,3.000,0.000
'[16:17:00.406 12/08/2009]',-14.000,-10.000,-13.000,-11.000,-12.000,-17.000,-18.000,-17.000,-16.000,-11.000,-11.000,-12.000,-22.000,-15.000,-14.000,-20.000,-15.000,-16.000,-16.000,-19.000,-19.000,-82.000,-80.000,-83.000,-71.000,-39.000,-36.000,-46.000,-58.000,-40.000,-33.000,-20.000,-21.000,-21.000,-22.000,-24.000,-50.000,-30.000,-22.000,-7.000,-16.000,-18.000,-25.000,-12.000,-13.000,-8.000,-14.000,-12.000,-7.000,-8.000,-6.000,-6.000,-8.000,-8.000,-6.000,-7.000,-2.000,-4.000,-4.000,-2.000,4.000,2.000,4.000,-3.000,0.000
'[16:17:00.413 12/08/2009]',-15.000,-13.000,-16.000,-15.000,-16.000,-21.000,-24.000,-17.000,-17.000,-13.000,-13.000,-14.000,-25.000,-17.000,-12.000,-23.000,-17.000,-19.000,-18.000,-21.000,-22.000,-82.000,-79.000,-83.000,-72.000,-40.000,-38.000,-43.000,-60.000,-42.000,-36.000,-22.000,-23.000,-23.000,-26.000,-27.000,-52.000,-34.000,-24.000,-13.000,-18.000,-19.000,-20.000,-13.000,-19.000,-11.000,-14.000,-12.000,-7.000,-9.000,-7.000,-7.000,-9.000,-9.000,-8.000,-7.000,-3.000,-4.000,-6.000,-3.000,2.000,0.000,2.000,-10.000,0.000
'[16:17:00.419 12/08/2009]',-17.000,-13.000,-16.000,-17.000,-18.000,-24.000,-29.000,-18.000,-17.000,-12.000,-14.000,-14.000,-26.000,-19.000,-10.000,-21.000,-16.000,-18.000,-18.000,-21.000,-24.000,-81.000,-78.000,-80.000,-72.000,-40.000,-39.000,-47.000,-68.000,-41.000,-34.000,-22.000,-24.000,-24.000,-27.000,-28.000,-53.000,-39.000,-22.000,-16.000,-17.000,-20.000,-13.000,-14.000,-11.000,-12.000,-10.000,-10.000,-5.000,-7.000,-5.000,-6.000,-10.000,-10.000,-9.000,-2.000,1.000,-3.000,-5.000,-2.000,4.000,1.000,5.000,6.000,0.000
'[16:17:00.425 12/08/2009]',-14.000,-12.000,-14.000,-16.000,-16.000,-22.000,-27.000,-16.000,-16.000,-10.000,-12.000,-13.000,-24.000,-15.000,-10.000,-17.000,-15.000,-16.000,-17.000,-20.000,-23.000,-81.000,-78.000,-82.000,-70.000,-39.000,-38.000,-45.000,-68.000,-39.000,-31.000,-20.000,-21.000,-21.000,-23.000,-23.000,-45.000,-38.000,-20.000,-33.000,-15.000,-27.000,-18.000,-13.000,-11.000,-12.000,-8.000,-10.000,-4.000,-5.000,-3.000,-4.000,-8.000,-8.000,-8.000,-2.000,1.000,-2.000,-4.000,-2.000,2.000,0.000,3.000,-7.000,0.000
'[16:17:00.431 12/08/2009]',-12.000,-9.000,-9.000,-10.000,-8.000,-11.000,-15.000,-14.000,-14.000,-6.000,-7.000,-7.000,-14.000,-1.000,-7.000,-14.000,-14.000,-14.000,-14.000,-16.000,-19.000,-76.000,-74.000,-77.000,-64.000,-35.000,-33.000,-40.000,-59.000,-35.000,-29.000,-18.000,-19.000,-18.000,-20.000,-21.000,-43.000,-33.000,-20.000,-14.000,-15.000,-11.000,-6.000,-12.000,-14.000,-8.000,-8.000,-11.000,-5.000,-7.000,-5.000,-7.000,-10.000,-10.000,-9.000,-4.000,-1.000,-5.000,-7.000,-4.000,1.000,-2.000,1.000,-4.000,0.000
'[16:17:00.438 12/08/2009]',-14.000,-10.000,-12.000,-13.000,-14.000,-22.000,-26.000,-15.000,-17.000,-10.000,-13.000,-14.000,-27.000,-25.000,-10.000,-16.000,-18.000,-19.000,-20.000,-22.000,-27.000,-76.000,-75.000,-79.000,-65.000,-38.000,-36.000,-45.000,-58.000,-35.000,-31.000,-19.000,-21.000,-21.000,-24.000,-25.000,-46.000,-30.000,-19.000,3.000,-14.000,-10.000,-8.000,-11.000,-5.000,-7.000,-6.000,-10.000,-6.000,-8.000,-8.000,-9.000,-11.000,-10.000,-7.000,-3.000,-1.000,-6.000,-7.000,-2.000,3.000,-1.000,2.000,3.000,0.000
'[16:17:00.444 12/08/2009]',-12.000,-11.000,-13.000,-15.000,-16.000,-23.000,-27.000,-14.000,-16.000,-11.000,-15.000,-16.000,-27.000,-18.000,-11.000,-15.000,-19.000,-20.000,-19.000,-20.000,-23.000,-75.000,-74.000,-77.000,-64.000,-36.000,-35.000,-45.000,-62.000,-34.000,-29.000,-20.000,-21.000,-21.000,-24.000,-25.000,-43.000,-35.000,-18.000,-11.000,-14.000,-16.000,-11.000,-14.000,-12.000,-8.000,-7.000,-11.000,-7.000,-9.000,-10.000,-9.000,-11.000,-10.000,-9.000,-4.000,-3.000,-7.000,-9.000,-5.000,-1.000,-3.000,-2.000,-12.000,0.000
'[16:17:00.450 12/08/2009]',-11.000,-10.000,-13.000,-14.000,-15.000,-20.000,-23.000,-14.000,-17.000,-11.000,-14.000,-16.000,-24.000,-14.000,-14.000,-15.000,-19.000,-20.000,-20.000,-21.000,-25.000,-75.000,-73.000,-76.000,-62.000,-33.000,-34.000,-43.000,-63.000,-32.000,-27.000,-18.000,-19.000,-20.000,-22.000,-23.000,-40.000,-36.000,-17.000,-13.000,-13.000,-19.000,-16.000,-12.000,-15.000,-12.000,-9.000,-12.000,-8.000,-9.000,-10.000,-11.000,-14.000,-13.000,-13.000,-6.000,-6.000,-9.000,-11.000,-10.000,-5.000,-6.000,-4.000,-1.000,0.000
'[16:17:00.456 12/08/2009]',-10.000,-9.000,-13.000,-15.000,-16.000,-20.000,-24.000,-14.000,-17.000,-11.000,-14.000,-17.000,-27.000,-18.000,-15.000,-16.000,-20.000,-21.000,-22.000,-25.000,-29.000,-74.000,-73.000,-80.000,-62.000,-35.000,-35.000,-44.000,-64.000,-33.000,-28.000,-18.000,-19.000,-21.000,-24.000,-24.000,-40.000,-36.000,-18.000,-14.000,-14.000,-18.000,-18.000,-14.000,-15.000,-15.000,-12.000,-16.000,-11.000,-11.000,-11.000,-13.000,-17.000,-16.000,-15.000,-9.000,-8.000,-11.000,-13.000,-12.000,-8.000,-10.000,-7.000,-10.000,0.000
'[16:17:00.463 12/08/2009]',-13.000,-9.000,-12.000,-14.000,-15.000,-19.000,-23.000,-15.000,-17.000,-10.000,-13.000,-14.000,-24.000,-15.000,-12.000,-16.000,-18.000,-18.000,-20.000,-23.000,-27.000,-75.000,-73.000,-74.000,-62.000,-34.000,-32.000,-42.000,-64.000,-33.000,-29.000,-17.000,-18.000,-18.000,-20.000,-21.000,-40.000,-39.000,-18.000,-12.000,-15.000,-12.000,-11.000,-12.000,-16.000,-10.000,-10.000,-11.000,-7.000,-7.000,-5.000,-8.000,-11.000,-11.000,-11.000,-6.000,-2.000,-7.000,-8.000,-7.000,-5.000,-6.000,-3.000,-13.000,0.000
'[16:17:00.469 12/08/2009]',-11.000,-4.000,-5.000,-7.000,-8.000,-14.000,-18.000,-11.000,-11.000,-3.000,-6.000,-7.000,-17.000,-9.000,-10.000,-12.000,-12.000,-12.000,-13.000,-16.000,-22.000,-71.000,-67.000,-70.000,-59.000,-31.000,-28.000,-38.000,-57.000,-30.000,-26.000,-13.000,-15.000,-14.000,-16.000,-17.000,-37.000,-31.000,-16.000,-13.000,-11.000,-10.000,-7.000,-9.000,-8.000,-7.000,-6.000,-8.000,-4.000,-4.000,-1.000,-5.000,-9.000,-8.000,-7.000,-4.000,-1.000,-5.000,-6.000,-5.000,-1.000,-4.000,-1.000,1.000,0.000
'[16:17:00.475 12/08/2009]',-11.000,-6.000,-6.000,-7.000,-8.000,-14.000,-19.000,-13.000,-13.000,-5.000,-7.000,-9.000,-18.000,-10.000,-14.000,-15.000,-13.000,-13.000,-14.000,-17.000,-21.000,-75.000,-72.000,-76.000,-63.000,-35.000,-33.000,-42.000,-56.000,-33.000,-27.000,-17.000,-18.000,-18.000,-19.000,-20.000,-41.000,-31.000,-17.000,-9.000,-11.000,-17.000,-7.000,-11.000,-9.000,-11.000,-5.000,-9.000,-4.000,-6.000,-1.000,-5.000,-9.000,-7.000,-8.000,-3.000,0.000,-4.000,-5.000,-4.000,-1.000,-2.000,-1.000,-11.000,0.000
'[16:17:00.481 12/08/2009]',-9.000,-5.000,-5.000,-6.000,-7.000,-13.000,-17.000,-9.000,-10.000,-3.000,-5.000,-6.000,-16.000,-9.000,-8.000,-9.000,-10.000,-10.000,-10.000,-14.000,-20.000,-71.000,-67.000,-69.000,-58.000,-29.000,-27.000,-36.000,-57.000,-28.000,-21.000,-12.000,-12.000,-13.000,-15.000,-16.000,-34.000,-32.000,-11.000,2.000,-5.000,-10.000,-11.000,-12.000,-6.000,-5.000,-1.000,-3.000,2.000,0.000,4.000,-1.000,-6.000,-7.000,-9.000,2.000,5.000,1.000,-2.000,-2.000,5.000,3.000,4.000,-1.000,0.000
